university_name,faculty_name,program_name,program_id,receive_student_number,min_gpax,min_total_score,scores_criteria,link
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิทยาศาสตร์และศิลปศาสตร์,วท.บ. นวัตกรรมธุรกิจการเกษตร,31990102500403A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิทยาศาสตร์และศิลปศาสตร์,ศศ.บ.การท่องเที่ยวและการบริการ,31990102620101A,5,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิทยาศาสตร์และศิลปศาสตร์,ศศ.บ.ภาษาอังกฤษเพื่อการสื่อสาร,31990102902501A,25,2.5,0.0,"{'gpax': 20, 'tgat': 30, 'a_lv_70': 10, 'a_lv_81': 10, 'a_lv_82': 30}",https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิทยาศาสตร์และศิลปศาสตร์,ทล.บ.เทคโนโลยีการสื่อสารมวลชน,31990102903801A,3,2.0,0.0,"{'gpax': 50, 'tgat': 20, 'a_lv_70': 10, 'a_lv_81': 10, 'a_lv_82': 10}",https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมเครื่องจักรกลเกษตรอัจฉริยะ,31990103300401A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมอาหาร,31990103300402A,30,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมคอมพิวเตอร์,31990103300501A,2,2.75,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมการทำความเย็นและการปรับอากาศ,31990103300702A,20,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมเครื่องจักรกลหนัก,31990103300703A,10,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมไฟฟ้า,31990103301601A,1,2.75,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมโทรคมนาคม,31990103301801A,20,2.75,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมวัสดุ-โลหการ,31990103302501A,2,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมวัสดุ-พอลิเมอร์,31990103302502A,2,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมสำรวจ,31990103302701A,10,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมอิเล็กทรอนิกส์อัจฉริยะและหุ่นยนต์ประยุกต์,31990103303401A,5,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมอิเล็กทรอนิกส์และระบบควบคุมอัตโนมัติ,31990103303402A,5,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะสถาปัตยกรรมศาสตร์และศิลปกรรมสร้างสรรค์,ทล.บ.เทคโนโลยีมัลติมีเดีย,31990104220101A,1,2.75,0.0,"{'gpax': 80, 'tgat': 10, 'a_lv_61': 2.5, 'a_lv_70': 2.5, 'a_lv_81': 2.5, 'a_lv_82': 2.5}",https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะสถาปัตยกรรมศาสตร์และศิลปกรรมสร้างสรรค์,ทล.บ.การผังเมือง,31990104400401A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะสถาปัตยกรรมศาสตร์และศิลปกรรมสร้างสรรค์,สถ.บ.สถาปัตยกรรมภายใน,31990104400701A,1,2.5,0.0,"{'gpax': 60, 'tpat4': 30, 'a_lv_61': 2.5, 'a_lv_70': 2.5, 'a_lv_81': 2.5, 'a_lv_82': 2.5}",https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะสถาปัตยกรรมศาสตร์และศิลปกรรมสร้างสรรค์,"ศป.บ.สาขาวิชาการออกแบบสร้างสรรค์ (การออกแบบผลิตภัณฑ์,การออกแบบเซรามิก,การออกแบบกราฟิกครีเอทีฟและบรรจุภัณฑ์ ,การออกแบบนวัตศิลป์และแฟชั่น",31990104800102A,10,2.0,0.0,"{'gpax': 90, 'a_lv_61': 2.5, 'a_lv_70': 2.5, 'a_lv_81': 2.5, 'a_lv_82': 2.5}",https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะสถาปัตยกรรมศาสตร์และศิลปกรรมสร้างสรรค์,"ศป.บ.ทัศนศิลป์ (จิตรกรรม, ประติมากรรม, ศิลปะภาพพิมพ์)",31990104800301A,10,2.0,0.0,"{'gpax': 90, 'a_lv_61': 2.5, 'a_lv_70': 2.5, 'a_lv_81': 2.5, 'a_lv_82': 2.5}",https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะระบบรางและการขนส่ง,กจ.บ.นวัตกรรมการพัฒนาเมืองและพื้นที่รอบสถานีขนส่งมวลชน,31990105220101A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะระบบรางและการขนส่ง,วศ.บ.วิศวกรรมระบบราง,31990105302201A,5,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะระบบรางและการขนส่ง,วศ.บ.วิศวกรรมซ่อมบำรุงอากาศยาน,31990105303201A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะระบบรางและการขนส่ง,กจ.บ.การจัดการการปฏิบัติการรถไฟ,31990105610205A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,สถาบันสหสรรพศาสตร์,ศศ.บ.นวัตกรรมสร้างสรรค์และการเป็นผู้ประกอบการ,31990106800101A,10,2.5,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะนวัตกรรมและเทคโนโลยีการเกษตร,วท.บ.สัตวศาสตร์,31990107500401A,10,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะนวัตกรรมและเทคโนโลยีการเกษตร,วท.บ.พืชศาสตร์,31990107500402A,20,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะนวัตกรรมและเทคโนโลยีการเกษตร,วท.บ.วิทยาศาสตร์และเทคโนโลยีการอาหาร,31990107500403A,15,2.0,0.0,{'gpax': 100},https://oaprrmuti.gaoapr.com/admission
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.วิทยาศาสตร์เครื่องสำอาง,31990220210401A,5,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.เทคโนโลยีชีวภาพการเกษตร,31990220211201A,3,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.เทคโนโลยีและการจัดการสิ่งแวดล้อม,31990220211901A,5,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.วิทยาการคอมพิวเตอร์,31990220220201A,20,2.0,0.0,"{'gpax': 20, 'tgat': 10, 'tpat3': 40, 'a_lv_70': 10, 'a_lv_81': 10, 'a_lv_82': 10}",www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมเครื่องจักรกลเกษตรและนวัตกรรมอัจฉริยะ,31990220300401A,20,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมเครื่องกล-วิชาเอกวิศวกรรมเครื่องกล,31990220300701A,5,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมเครื่องกล-วิชาเอกวิศวกรรมยานยนต์,31990220300702A,5,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วศ.บ.วิศวกรรมเมคคาทรอนิกส์,31990220301901A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.การออกแบบภูมิทัศน์และการจัดสวน,31990220500201A,5,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.เพาะเลี้ยงสัตว์น้ำ,31990220500601A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.เทคโนโลยีการอาหาร,31990220501101A,5,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.สัตวศาสตร์,31990220501201A,40,2.0,0.0,"{'gpax': 60, 'tgat': 40}",www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,วท.บ.พืชศาสตร์,31990220501301A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,ค.อ.บ.เทคโนโลยีคอมพิวเตอร์,31990220700901A,20,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเกษตรศาสตร์และเทคโนโลยี,ทล.บ.การออกแบบผลิตภัณฑ์และสิ่งทอสร้างสรรค์,31990220800101A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,ทล.บ.เทคโนโลยีมัลติมีเดีย,31990221220101A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,บธ.บ.การจัดการสมัยใหม่,31990221610201A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,บธ.บ.นวัตกรรมธุรกิจการค้า,31990221610202A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,บช.บ.บัญชี,31990221610501A,15,2.5,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,บธ.บ.การตลาด,31990221610601A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,บธ.บ.เทคโนโลยีธุรกิจดิจิทัล,31990221610901A,15,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,ศศ.บ.การจัดการการท่องเที่ยว การโรงแรมและอีเว้นท์,31990221620101A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะเทคโนโลยีการจัดการ,ศศ.บ.ภาษาอังกฤษเพื่อการสื่อสาร,31990221902501A,10,2.0,0.0,{'gpax': 100},www.surin.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะครุศาสตร์อุตสาหกรรม,ค.อ.บ.เทคโนโลยีคอมพิวเตอร์,31990330700901A,2,2.75,0.0,"{'gpax': 50, 'tpat5': 50}",https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะครุศาสตร์อุตสาหกรรม,ค.อ.บ.ครุศาสตร์อุตสาหกรรมโยธา,31990330702101A,2,2.75,0.0,"{'gpax': 50, 'tpat5': 50}",https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะครุศาสตร์อุตสาหกรรม,อส.บ.วิศวกรรมท่ออุตสาหกรรม,31990330703201A,15,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะครุศาสตร์อุตสาหกรรม,ศศ.บ.ภาษาอังกฤษเพื่อการจัดการทางธุรกิจ,31990330902501A,5,2.75,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมโยธา,31990331302101A,10,2.5,0.0,"{'tpat3': 20, 'a_lv_61': 35, 'a_lv_64': 35, 'a_lv_82': 10}",https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมโยธา-วิชาเอกวิศวกรรมระบบราง,31990331302102A,10,2.5,0.0,"{'tpat3': 20, 'a_lv_61': 35, 'a_lv_64': 35, 'a_lv_82': 10}",https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมอุตสาหการ,31990331303501A,10,2.5,0.0,"{'tpat3': 20, 'a_lv_61': 35, 'a_lv_64': 35, 'a_lv_82': 10}",https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.การจัดการนวัตกรรมทางธุรกิจ,31990332610201A,35,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.การบริหารธุรกิจแบบบูรณาการ,31990332610202A,15,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.การจัดการธุรกิจบูรณาการภาษา,31990332610203A,10,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บช.บ.บัญชี,31990332610501A,5,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.การตลาด-วิชาเอกการบริหารการตลาด,31990332610601A,5,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.การตลาด-วิชาเอกการตลาดดิจิทัล,31990332610602A,15,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.เทคโนโลยีธุรกิจดิจิทัล,31990332610901A,20,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.การจัดการโลจิสติกส์,31990332611001A,40,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะบริหารธุรกิจและเทคโนโลยีสารสนเทศ,บธ.บ.สตาร์ทอัพการท่องเที่ยวและการบริการ,31990332620101A,30,2.5,0.0,{'gpax': 100},https://rmuti.me/w7HlHLroe
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.การดูแลสุขภาพผู้สูงอายุและการชะลอวัย,31990551110401A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,พท.บ.การแพทย์แผนไทย,31990551110701A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.วิทยาศาสตร์สุขภาพและความงาม,31990551111101A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.เทคนิคการสัตวแพทย์,31990551140101A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.เทคโนโลยีการอาหาร,31990551211001A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.พืชศาสตร์,31990551212501A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.นวัตกรรมเกษตรอินทรีย์,31990551212502A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.เทคโนโลยีการเพาะเลี้ยงสัตว์น้ำ,31990551213001A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยเทคโนโลยีราชมงคลอีสาน,คณะทรัพยากรธรรมชาติ,วท.บ.สัตวศาสตร์,31990551213201A,15,2.0,0.0,{'gpax': 100},http://apra.skc.rmuti.ac.th
มหาวิทยาลัยกรุงเทพ,คณะบัญชี,หลักสูตรบัญชีบัณฑิต,40510101610501A,29,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการเงิน,40510102610101A,8,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการวางแผนการเงินและการลงทุน,40510102610102A,11,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการ,40510102610201A,28,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจระหว่างประเทศ,40510102610202A,34,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาด,40510102610601A,31,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาดดิจิทัล,40510102610602A,35,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาด (หลักสูตรนานาชาติ),40510102610603E,7,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต (หลักสูตรนานาชาติ),40510102610801E,28,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะบริหารธุรกิจ,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน,40510102611001A,29,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรศิลปบัณฑิต สาขาวิชาศิลปะการแสดง,40510103800401A,31,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการผลิตเนื้อหาสร้างสรรค์และประสบการณ์ดิจิทัล,40510103900801A,21,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการสื่อสารและสื่อใหม่,40510103901101A,54,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการผลิตสื่อนวัตกรรม(หลักสูตรนานาชาติ),40510103901102E,14,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการผลิตอีเว้นท์ และการจัดการนิทรรศการและการประชุม,40510103901103A,52,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาสื่อและการสื่อสาร (หลักสูตรนานาชาติ),40510103901104E,6,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิเทศศาสตร์,หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาวิทยุกระจายเสียง วิทยุโทรทัศน์ และ การผลิตสื่อสตรีมมิ่ง,40510103903401A,50,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะนิติศาสตร์,หลักสูตรนิติศาสตรบัณฑิต,40510104901001A,36,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะมนุษยศาสตร์และการจัดการการท่องเที่ยว,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการการโรงแรม,40510105620101A,28,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะมนุษยศาสตร์และการจัดการการท่องเที่ยว,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการการท่องเที่ยวและเรือสําราญ,40510105620102A,11,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะมนุษยศาสตร์และการจัดการการท่องเที่ยว,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาศิลปะการประกอบและออกแบบอาหาร (หลักสูตรนานาชาติ),40510105620103E,8,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะมนุษยศาสตร์และการจัดการการท่องเที่ยว,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาศิลปะการประกอบอาหารและการจัดการการบริการธุรกิจร้านอาหาร,40510105620104A,14,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะมนุษยศาสตร์และการจัดการการท่องเที่ยว,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการท่องเที่ยวและการบริการนานาชาติ (หลักสูตรนานาชาติ),40510105620105E,14,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
มหาวิทยาลัยกรุงเทพ,คณะมนุษยศาสตร์และการจัดการการท่องเที่ยว,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการธุรกิจสายการบิน,40510105620201A,28,2.0,0.0,{'gpax': 100},https://www.bu.ac.th/th
